TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,Specifier,ATTRIBUTES
ALIAS,,FgrfsManExcDevAct,,,StatBits[48].8,STATBITS[48].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FgrfSpd,,,MiscData[48],MISCDATA[48],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FgrfSpdDev,,,MiscData[49],MISCDATA[49],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FgrfsSelAuto,,,SetBits[41].0,SETBITS[41].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FgrfsSelMan,,,SetBits[41].1,SETBITS[41].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FnlElDevHiHiLim,,,MiscPrm[4],MISCPRM[4],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FnlElDevHiLim,,,MiscPrm[5],MISCPRM[5],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FnlElDevLoLim,,,MiscPrm[6],MISCPRM[6],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FnlElDevLoLoLim,,,MiscPrm[7],MISCPRM[7],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnAutoAct,,,StatBits[54].0,STATBITS[54].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnCv,,,CtlData[63],CTLDATA[63],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnDb,,,CtlPrm[70],CTLPRM[70],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnErrAlDb,,,CtlPrm[78],CTLPRM[78],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnErrNegAlLim,,,CtlPrm[77],CTLPRM[77],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnErrPosAlLim,,,CtlPrm[76],CTLPRM[76],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnKc,,,CtlPrm[67],CTLPRM[67],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnOut,,,CtlData[64],CTLDATA[64],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnOutDec,,,SetBits[24].8,SETBITS[24].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnOutDecX10,,,SetBits[24].9,SETBITS[24].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnOutInc,,,SetBits[24].6,SETBITS[24].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnOutIncX10,,,SetBits[24].7,SETBITS[24].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnOutLtoffGas,,,CtlPrm[79],CTLPRM[79],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnOutLtoffOil,,,CtlPrm[80],CTLPRM[80],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnOutPurge,,,CtlPrm[66],CTLPRM[66],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnOutStby,,,StatBits[54].1,STATBITS[54].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnOutTrk,,,StatBits[54].5,STATBITS[54].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnPidTrk,,,StatBits[54].6,STATBITS[54].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnPv,,,CtlData[59],CTLDATA[59],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnPvAlDb,,,CtlPrm[75],CTLPRM[75],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnPvHiAlLim,,,CtlPrm[73],CTLPRM[73],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnPvLoAlLim,,,CtlPrm[74],CTLPRM[74],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnPvMax,,,CtlData[56],CTLDATA[56],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnPvMin,,,CtlData[57],CTLDATA[57],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnPvPct,,,CtlData[61],CTLDATA[61],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnPvRng,,,CtlData[58],CTLDATA[58],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnPvSpDev,,,CtlData[65],CTLDATA[65],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnSelAuto,,,SetBits[24].0,SETBITS[24].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnSelMan,,,SetBits[24].1,SETBITS[24].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnSp,,,CtlData[60],CTLDATA[60],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnSpAdjAct,,,StatBits[54].2,STATBITS[54].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnSpDec,,,SetBits[24].4,SETBITS[24].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnSpDecX10,,,SetBits[24].5,SETBITS[24].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnSpGas,,,CtlData[66],CTLDATA[66],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnSpHiLim,,,CtlPrm[71],CTLPRM[71],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnSpHiLimAct,,,StatBits[54].4,STATBITS[54].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnSpInc,,,SetBits[24].2,SETBITS[24].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnSpIncX10,,,SetBits[24].3,SETBITS[24].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnSpLoLim,,,CtlPrm[72],CTLPRM[72],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnSpLoLimAct,,,StatBits[54].3,STATBITS[54].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FrnSpOil,,,CtlData[67],CTLDATA[67],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnSpPct,,,CtlData[62],CTLDATA[62],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnTd,,,CtlPrm[69],CTLPRM[69],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnTi,,,CtlPrm[68],CTLPRM[68],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FrnTrm,,,CtlData[68],CTLDATA[68],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,Fwp1AutoAct,,,StatBits[125].6,STATBITS[125].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp1AutoSel,,,SetBits[1].3,SETBITS[1].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp1ManSel,,,SetBits[1].4,SETBITS[1].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp1ShowStart,,,StatBits[125].11,STATBITS[125].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp1ShowStop,,,StatBits[125].12,STATBITS[125].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp1StartPermit,,,StatBits[125].5,STATBITS[125].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp1StartSel,,,SetBits[1].1,SETBITS[1].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp1State,,,StatBits[131],STATBITS[131],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp1StopSel,,,SetBits[1].2,SETBITS[1].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp2AutoAct,,,StatBits[125].8,STATBITS[125].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp2AutoSel,,,SetBits[1].7,SETBITS[1].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp2ManSel,,,SetBits[1].8,SETBITS[1].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp2ShowStart,,,StatBits[125].13,STATBITS[125].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp2ShowStop,,,StatBits[125].14,STATBITS[125].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp2StartPermit,,,StatBits[125].7,STATBITS[125].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp2StartSel,,,SetBits[1].5,SETBITS[1].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp2State,,,StatBits[132],STATBITS[132],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,Fwp2StopSel,,,SetBits[1].6,SETBITS[1].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedCopyCol,,,SetBits[49].5,SETBITS[49].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedDelPoint,,,SetBits[49].4,SETBITS[49].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedEntry,,,MiscPrm[19],MISCPRM[19],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryCancel,,,SetBits[49].0,SETBITS[49].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryChgd,,,StatBits[117].9,STATBITS[117].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryCopy,,,SetBits[49].1,SETBITS[49].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryNoAct,,,StatBits[119],STATBITS[119],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryPaste,,,SetBits[49].2,SETBITS[49].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryPtr,,,StatBits[116],STATBITS[116],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryPtrInCol,,,StatBits[121],STATBITS[121],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedEntrySave,,,SetBits[48].15,SETBITS[48].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX00,,,FxedTbl[0],FXEDTBL[0],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX01,,,FxedTbl[1],FXEDTBL[1],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX02,,,FxedTbl[2],FXEDTBL[2],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX03,,,FxedTbl[3],FXEDTBL[3],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX04,,,FxedTbl[4],FXEDTBL[4],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX05,,,FxedTbl[5],FXEDTBL[5],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX06,,,FxedTbl[6],FXEDTBL[6],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX07,,,FxedTbl[7],FXEDTBL[7],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX08,,,FxedTbl[8],FXEDTBL[8],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX09,,,FxedTbl[9],FXEDTBL[9],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX10,,,FxedTbl[10],FXEDTBL[10],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX11,,,FxedTbl[11],FXEDTBL[11],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX12,,,FxedTbl[12],FXEDTBL[12],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX13,,,FxedTbl[13],FXEDTBL[13],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX14,,,FxedTbl[14],FXEDTBL[14],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryX15,,,FxedTbl[15],FXEDTBL[15],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY00,,,FxedTbl[16],FXEDTBL[16],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY01,,,FxedTbl[17],FXEDTBL[17],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY02,,,FxedTbl[18],FXEDTBL[18],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY03,,,FxedTbl[19],FXEDTBL[19],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY04,,,FxedTbl[20],FXEDTBL[20],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY05,,,FxedTbl[21],FXEDTBL[21],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY06,,,FxedTbl[22],FXEDTBL[22],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY07,,,FxedTbl[23],FXEDTBL[23],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY08,,,FxedTbl[24],FXEDTBL[24],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY09,,,FxedTbl[25],FXEDTBL[25],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY10,,,FxedTbl[26],FXEDTBL[26],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY11,,,FxedTbl[27],FXEDTBL[27],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY12,,,FxedTbl[28],FXEDTBL[28],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY13,,,FxedTbl[29],FXEDTBL[29],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY14,,,FxedTbl[30],FXEDTBL[30],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedEntryY15,,,FxedTbl[31],FXEDTBL[31],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxedInsPoint,,,SetBits[49].3,SETBITS[49].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedPasteCol,,,SetBits[49].6,SETBITS[49].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedPg1Act,,,StatBits[117].0,STATBITS[117].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedPg2Act,,,StatBits[117].1,STATBITS[117].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedPg3Act,,,StatBits[117].2,STATBITS[117].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedSelEntryDn,,,SetBits[48].12,SETBITS[48].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedSelEntryUp,,,SetBits[48].11,SETBITS[48].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedSelPgNext,,,SetBits[48].3,SETBITS[48].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedSelPgPrev,,,SetBits[48].2,SETBITS[48].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedSelTblDn,,,SetBits[48].1,SETBITS[48].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedSelTblUp,,,SetBits[48].0,SETBITS[48].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedSelX,,,SetBits[48].13,SETBITS[48].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedSelY,,,SetBits[48].14,SETBITS[48].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblCancel,,,SetBits[48].6,SETBITS[48].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblChgd,,,StatBits[117].8,STATBITS[117].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblCopy,,,SetBits[48].7,SETBITS[48].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblEditAct,,,StatBits[117].7,STATBITS[117].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblFillY,,,SetBits[48].10,SETBITS[48].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblLoad,,,SetBits[48].4,SETBITS[48].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblNoAct,,,StatBits[118],STATBITS[118],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblNoSel,,,StatBits[122],STATBITS[122],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblPaste,,,SetBits[48].8,SETBITS[48].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblPtr,,,StatBits[115],STATBITS[115],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblPtrOnPage,,,StatBits[120],STATBITS[120],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblSave,,,SetBits[48].5,SETBITS[48].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedTblSet1to1,,,SetBits[48].9,SETBITS[48].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxedXEntryAct,,,StatBits[117].6,STATBITS[117].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,FxX00,,,"FxActTbl[0,0]","FXACTTBL[0,0]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX01,,,"FxActTbl[0,1]","FXACTTBL[0,1]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX02,,,"FxActTbl[0,2]","FXACTTBL[0,2]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX03,,,"FxActTbl[0,3]","FXACTTBL[0,3]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX04,,,"FxActTbl[0,4]","FXACTTBL[0,4]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX05,,,"FxActTbl[0,5]","FXACTTBL[0,5]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX06,,,"FxActTbl[0,6]","FXACTTBL[0,6]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX07,,,"FxActTbl[0,7]","FXACTTBL[0,7]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX08,,,"FxActTbl[0,8]","FXACTTBL[0,8]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX09,,,"FxActTbl[0,9]","FXACTTBL[0,9]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX10,,,"FxActTbl[0,10]","FXACTTBL[0,10]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX11,,,"FxActTbl[0,11]","FXACTTBL[0,11]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX12,,,"FxActTbl[0,12]","FXACTTBL[0,12]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX13,,,"FxActTbl[0,13]","FXACTTBL[0,13]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX14,,,"FxActTbl[0,14]","FXACTTBL[0,14]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxX15,,,"FxActTbl[0,15]","FXACTTBL[0,15]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY00,,,"FxActTbl[1,0]","FXACTTBL[1,0]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY01,,,"FxActTbl[1,1]","FXACTTBL[1,1]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY02,,,"FxActTbl[1,2]","FXACTTBL[1,2]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY03,,,"FxActTbl[1,3]","FXACTTBL[1,3]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY04,,,"FxActTbl[1,4]","FXACTTBL[1,4]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY05,,,"FxActTbl[1,5]","FXACTTBL[1,5]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY06,,,"FxActTbl[1,6]","FXACTTBL[1,6]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY07,,,"FxActTbl[1,7]","FXACTTBL[1,7]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY08,,,"FxActTbl[1,8]","FXACTTBL[1,8]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY09,,,"FxActTbl[1,9]","FXACTTBL[1,9]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY10,,,"FxActTbl[1,10]","FXACTTBL[1,10]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY11,,,"FxActTbl[1,11]","FXACTTBL[1,11]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY12,,,"FxActTbl[1,12]","FXACTTBL[1,12]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY13,,,"FxActTbl[1,13]","FXACTTBL[1,13]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY14,,,"FxActTbl[1,14]","FXACTTBL[1,14]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,FxY15,,,"FxActTbl[1,15]","FXACTTBL[1,15]","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasAutoAct,,,StatBits[52].0,STATBITS[52].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasCv,,,CtlData[40],CTLDATA[40],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasDb,,,CtlPrm[37],CTLPRM[37],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasErrAlDb,,,CtlPrm[45],CTLPRM[45],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasErrNegAlLim,,,CtlPrm[44],CTLPRM[44],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasErrPosAlLim,,,CtlPrm[43],CTLPRM[43],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasFcvAutoAct,,,StatBits[46].9,STATBITS[46].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasFcvManExcDevAct,,,StatBits[48].9,STATBITS[48].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasFcvMaxPosLimAct,,,StatBits[52].5,STATBITS[52].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasFcvPos,,,MiscData[50],MISCDATA[50],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasFcvPosDev,,,MiscData[51],MISCDATA[51],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasFcvSelAuto,,,SetBits[41].2,SETBITS[41].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasFcvSelMan,,,SetBits[41].3,SETBITS[41].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasFirstAct,,,StatBits[124].8,STATBITS[124].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasFlwPrsComp,,,CtlData[37],CTLDATA[37],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasFlwTmpComp,,,CtlData[35],CTLDATA[35],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasKc,,,CtlPrm[34],CTLPRM[34],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasKcFast,,,CtlPrm[234],CTLPRM[234],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasMaxFcvPos,,,CtlData[42],CTLDATA[42],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasMeasFlw,,,CtlData[39],CTLDATA[39],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasMeasFlwPct,,,CtlData[38],CTLDATA[38],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasMeasPrs,,,CtlData[36],CTLDATA[36],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasMeasTmp,,,CtlData[34],CTLDATA[34],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasOnlyAct,,,StatBits[124].4,STATBITS[124].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasOut,,,CtlData[41],CTLDATA[41],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasOutDec,,,SetBits[22].4,SETBITS[22].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasOutDecX10,,,SetBits[22].5,SETBITS[22].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasOutInc,,,SetBits[22].2,SETBITS[22].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasOutIncX10,,,SetBits[22].3,SETBITS[22].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasOutLtoff,,,CtlPrm[46],CTLPRM[46],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasOutStby,,,StatBits[52].2,STATBITS[52].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasOutTrk,,,StatBits[52].7,STATBITS[52].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasPidFast,,,StatBits[124].14,STATBITS[124].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,GasPv,,,CtlData[32],CTLDATA[32],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasPvAlDb,,,CtlPrm[42],CTLPRM[42],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasPvGain,,,CtlPrm[47],CTLPRM[47],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasPvHiAlLim,,,CtlPrm[40],CTLPRM[40],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasPvLoAlLim,,,CtlPrm[41],CTLPRM[41],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasPvMax,,,CtlData[29],CTLDATA[29],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasPvMin,,,CtlData[30],CTLDATA[30],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasPvPreFar,,,CtlData[159],CTLDATA[159],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasPvRng,,,CtlData[31],CTLDATA[31],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasPvSpDev,,,CtlData[43],CTLDATA[43],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasRefPrs,,,CtlPrm[49],CTLPRM[49],"(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,GasRefTmp,,,CtlPrm[48],CTLPRM[48],"(RADIX := Float, ExternalAccess := Read/Write)"
